VOG,AYAC02_W3D1,AYAC03_W1D7,AYAC03_W7D5,AYAC05_W7D7,EM09_W2D3,EM09_W8D5,UAB006_W7D7,UAB006_W9D7,UAB015_W1D5,UAB015_W3D1,UAB015_W9D4,UAB015_W10D7,UAB022_W2D1,UAB022_W4D1,UAB022_W6D1,UAB028_W1D7,UAB028_W3D7,UAB028_W5D5,UAB028_W7D7,UAB028_W9D7,UAB035_W5D7,UAB035_W9D7,UAB039_W1D7,UAB039_W5D7,UAB039_W7D7,UAB048_W1D7,UAB048_W3D7,UAB048_W9D7,UAB060_W1D6,UAB060_W3D7,UAB060_W5D7,UAB060_W7D7,UAB071_W3D7,UAB071_W7D7,UAB071_W10D2,UAB077_W1D7,UAB077_W3D1,UAB077_W5D7,UAB077_W8D2,UAB077_W9D7,UAB079_W2D2,UAB079_W3D7,UAB079_W6D7,UAB079_W10D1,UAB082_W2D5,UAB082_W3D7,UAB082_W5D7,UAB082_W10D2,UAB088_W2D1,UAB088_W7D6,UAB110_W1D7,UAB110_W6D2,UAB110_W7D7,UAB116_W1D7,UAB116_W6D7,UAB117_W9D6,UAB122_W9D6,UAB129_W5D7
jaccard_6969,732.9221132,480.3786385,500.3053219,572.0588637,29.26260783,487.0360036,437.1139757,877.1577987,1110.611552,825.3927903,1157.156932,1010.863696,31.08050127,284.1720296,1914.785913,525.4881936,1349.896795,577.4336327,33.8040193,122.8605887,507.8826768,241.4037231,596.7531101,552.3654618,831.7613555,187.7260209,222.4460218,320.5790966,614.2680495,422.2933125,802.4062281,630.5283169,426.9153074,637.9112943,416.4322435,409.4704563,787.525787,504.8708465,797.6907651,642.7359931,530.6095091,271.6941309,295.3076832,558.5165845,874.941347,691.8822856,574.2128138,552.9558515,1090.430438,738.0768893,105.5995028,58.22817865,39.8908918,854.4417549,497.134703,347.5095831,766.4609262,732.6983755
jaccard_698,430.8342002,71.31888907,130.8695521,17.9668969,0,0,368.3275819,533.9190611,14.32886911,150.9580987,276.6157608,118.4370575,320.3039349,270.0095701,3016.412359,0,0,0,0,0,53.10128888,461.861765,531.0261569,137.8467235,288.4545686,149.5991175,122.5010087,121.1460748,835.7554068,824.630353,481.622899,160.6645898,20.71799289,66.56141083,68.89363194,23.82302513,104.9450776,31.68126435,320.0893407,210.9003378,140.4911241,311.4908445,28.75872178,13.60176803,15.92855988,39.13605417,3.937490927,62.10265513,48.13253589,191.5291272,1122.100441,480.2533822,368.2508255,127.5699466,33.44922141,200.588253,79.16312237,190.9359654
jaccard_69881,22.50677008,122.7185616,91.59920248,71.98749529,0,1100.811052,171.6035334,639.4200999,40.25289843,52.51302737,182.9471354,136.4380681,0,449.3040152,176.1940207,0,2.13704498,25.91541705,0,0,0,0,0.996165619,0,1.496346764,12.29351805,36.62025608,140.7396474,340.6915471,165.5552786,1160.945981,485.6175665,145.4272151,58.24795595,108.7944267,603.282464,109.9160387,1398.048291,391.268561,792.7877111,148.3228669,176.8449678,577.7749608,68.11579825,687.6281659,3243.929533,4394.840405,1096.647753,103.9649576,492.8387179,580.2081097,72.16570968,59.75184146,215.3368351,98.28911032,36.8411739,624.2472045,2.571106439
jaccard_70078,1.354922614,90.12272323,10.48239387,5.295806838,0,0,0.481940932,0,211.9848025,110.7466923,38.50820387,57.19537355,0.660451144,36.96123338,191.352897,386.5336684,128.0708185,641.2824645,227.5926826,313.6160736,0,0,152.6222396,0,172.3551256,159.5158824,220.0836006,229.1429277,22.28995766,2.073148659,7.92648436,25.16973258,413.1472662,119.5030139,91.30656459,251.4053554,271.6005633,390.4667474,164.0840282,257.2333935,186.5207656,21.55035389,66.64686808,73.00241478,18.76915139,162.1712178,153.4560447,115.6646714,70.3581918,18.03358945,0,0,0,7.809341701,13.92085828,105.2724024,91.88814553,99.38554133
jaccard_701,2462.251439,2000.123369,2058.313701,1922.711451,5380.492877,3119.10723,1954.319113,1620.714329,1463.03288,6772.267428,2876.058388,1453.598463,740.9868993,2333.589852,2289.851967,9987.35239,2264.039415,10690.56742,13728.07576,4460.037872,10042.17306,1831.890115,1737.231695,3106.493221,1348.22139,6953.152233,4627.971793,580.0570314,1707.845359,1835.035842,1290.672486,1756.636663,3385.881101,3394.587092,1980.815872,2445.912835,2085.299956,2684.264742,1240.148267,2251.270276,3230.04822,1233.846396,3799.981458,5018.130449,842.4325173,3115.594384,3366.097833,2078.041748,1976.977921,2221.766259,4215.227515,5134.243635,1329.373894,4603.102499,6180.494281,9880.3624,9309.838649,2138.404919
jaccard_70203,143.4758497,6.971746655,6.831815389,44.25999438,0,274.7051976,0,0,14.97515542,30.30188238,53.02963084,21.46009394,0,4.585742249,0,0,0,0,0,0,0,0,178.8562303,96.53145007,21.96514622,191.4598374,135.6844374,154.5872975,0,0,14.82566946,0,34.17030077,23.84807865,23.12657635,8.235514068,41.44430553,34.9028163,148.5066438,56.53725039,3.919230872,24.83532924,2.076206213,0,0.81432567,47.62571302,0.87080892,7.522123926,38.60850985,19.58444682,136.035335,102.2707218,44.58046419,0,0,52.23093112,0,0
jaccard_70261,0,200.3808182,408.5775569,11.07469844,18.92584387,0,234.8435243,114.5387809,366.3052474,136.019488,293.1191263,404.4412737,1.028515064,126.5583177,14.25346062,392.629783,11.8646066,257.8405413,116.0604363,0,30.82573653,91.26692013,0,0,51.82659365,164.7417668,235.7898607,198.1419623,81.0544742,161.6873517,159.5577392,143.0996104,323.2128285,264.8594976,212.9384896,674.4986991,406.6108065,834.002258,300.3830355,394.8886592,252.8282239,261.5121513,148.7769034,91.32295909,137.4717176,294.9375745,345.5138484,212.3179655,252.1834875,161.8258099,21.85432168,0,0,609.598044,167.9594974,145.1366999,357.9721815,220.180747
jaccard_705,85.10549841,61.28285377,35.46895661,44.13587249,0,3.959271876,64.86803899,302.8001028,153.914431,283.2526803,169.2985652,120.3144901,70.95443093,7.167747136,0,94.68304426,15.87431401,355.5149652,12.69783029,445.8177425,0,31.09319324,10.64494163,46.7069983,110.6759458,89.24761277,104.1829367,68.74273654,27.02193319,23.90554868,49.15688781,21.63632084,97.11559167,94.186517,39.89363727,37.89584657,129.8039804,42.1351966,143.867016,72.23759703,76.69224624,62.29561024,18.25256687,56.66267518,59.65392739,82.6175719,38.69747537,56.02685407,66.09460613,18.05524659,48.94696969,34.12017263,3.086392388,59.90735929,41.22465245,107.2840146,107.8839821,0
jaccard_70598,0,402.2609184,947.9064156,28.36023125,0,24.95721479,472.2504171,577.9956818,1754.824948,400.8150774,550.1027373,808.4761776,0,110.4143666,17.87001033,83.82725425,5.621704146,202.4519905,0,2441.586037,0,689.7603946,0,0,1467.983176,65.43894834,83.13754445,147.532302,184.5039339,587.2589728,422.7572446,424.3845747,100.0145646,152.4345292,228.6632419,551.1300433,242.906849,173.1265624,125.5975167,238.5115265,186.4041235,474.4102658,268.0093785,292.9130731,110.3876873,176.3263703,166.2154406,301.6976449,475.8667538,471.6286334,7.515277187,0.438697323,0,272.739124,1949.52166,45.46429706,0,346.6232384
jaccard_7065,188.5196896,4.059076095,0,58.99397776,0,0,0,0,25.14359022,36.10901446,11.13675323,6.426645703,0,0,529.5846455,0,0,2.169967965,0,0,0,0,30.21256213,31.65376695,4.876530219,65.24316984,62.81185855,80.66721031,9.375506232,2.136397262,11.39034309,0,0,49.88769988,26.72869985,11.12890684,24.48037182,1.346584593,56.43688299,20.47326454,4.095893128,4.374268031,3.714746906,2.234600602,3.04311694,25.04111668,0,0,21.08774926,9.276371053,100.8751602,92.98197509,77.48417688,0,0,63.04556897,0,0
jaccard_70926,0,56.80258308,186.962121,5.837589842,0,0,102.7040063,384.8928319,112.2247469,137.5527514,112.3840583,58.42893862,487.0809276,94.5164303,1.839156209,379.7949509,16.65018468,532.3191896,318.7994122,684.4613577,11.88061521,66.95281526,57.70555054,0,52.935278,53.42609189,61.46066695,4.875045812,78.47508054,135.8064494,195.3424524,138.2767184,73.09775717,86.84453978,19.80021574,143.6040174,23.39220842,46.9856667,24.22184611,24.52957543,35.15605262,40.12243432,11.93369837,14.28114215,178.3405359,29.68009414,16.81223027,72.69575095,76.96941022,169.262027,0,0,0,40.20414354,66.05978616,101.0921248,82.99753723,0
jaccard_71059,83.27504931,348.8375187,217.4843436,19.4333495,0,0,72.26270675,222.1326184,144.9793487,363.371072,232.3801348,186.5026771,0,663.999245,1073.172061,113.0398242,4.017644563,123.8129508,52.52112844,0,0,1.156955544,19.82784651,0,7.419386039,57.43919657,44.83139069,153.7951922,189.688063,73.49049031,166.3239045,337.6912506,286.6852266,72.07916552,33.61139652,35.87069253,156.4495059,255.5450165,127.8459282,113.7018401,229.1287081,221.7242529,298.8329993,79.12135384,16.8518631,169.8525913,114.44014,158.1549588,772.6829199,276.2683902,325.8916449,36.5983242,62.78056066,170.8252208,349.0541598,24.75224751,238.1753416,0
jaccard_711,0,60.43400731,131.3103003,2.513406737,0,0,150.382617,268.8218896,129.5016208,86.93650624,99.79998002,60.93739679,0,33.0990703,404.7418322,41.60315581,0,37.29382279,1.231733781,0,0,0,0,0,122.6348869,29.65716557,21.38350915,32.09294355,76.67493215,128.2364294,110.4945803,60.65828739,134.8827662,41.17055791,41.21253784,91.04236683,60.51529599,97.64890198,40.88724315,72.81224866,107.6464146,250.0847793,11.89111273,16.7520932,10.23465834,42.12007811,37.40444785,66.24603017,112.8574727,45.35795072,0,0,0,32.50276346,195.4170353,7.312330357,127.8218133,14.85528164
jaccard_71131,43.40591373,9.990546158,21.12623953,19.92772485,0,0,56.59689735,25.89146053,6.797166697,5.864284934,38.08870146,34.35392297,0,0,0,41.60315581,0,1.431866149,0,0,0,0,0,0,0,11.35785205,9.714198693,17.57230893,120.3120424,2.914391641,8.751102354,48.0391382,45.08938185,52.76393537,12.72461562,207.2361438,34.42207886,114.9165673,73.83870994,45.85033025,15.67340533,17.90162871,1.304583735,3.152382992,0.609205853,66.06984154,56.26047626,29.46027437,2.468605568,34.43099083,71.93193879,24.66889055,21.33994338,41.26831056,37.29992555,17.46005412,49.66088067,0
jaccard_71272,378.5592127,20.61463293,0,231.0649479,0,0,0,12.12315184,27.60319444,25.17093275,15.66275916,7.803283812,0,0,0,0,0,0.165826489,0,0,0,0,178.0030324,61.15592584,0,243.4315856,212.929957,206.1438733,6.745791069,0,25.1977479,0,0,51.48994783,30.94633664,0,104.5310169,20.77175847,173.6471388,54.18493407,1.262893091,0,0,3.810074408,10.82011168,24.52875407,4.455656798,0,0,0,387.162711,193.9915868,287.907627,1.409066709,0,90.88456963,0,0
jaccard_71274,16.36658505,1.18462223,0,1.457238097,0,0,0,0,4.140648047,12.60938261,12.98949253,3.73341894,0,30.29691647,0,0,0,0.062635549,0,0,0,0.58890989,0,83.29876229,0.548399338,14.30913499,13.93511166,25.18899401,1.503138227,0,5.13176716,0,0,7.2575129,8.06659526,0,9.398017078,2.8066043,55.84621442,9.183368205,2.610972273,0,0.794094447,0,0,12.08949012,0,3.778555274,1.071642727,0,46.52119954,9.348918684,12.15798339,0.107088844,0,6.131457132,0,0
jaccard_7139,185.3762577,386.7674786,261.5062358,47.99333092,0,0,470.9680946,471.1521294,526.5485052,291.166525,423.4885735,451.2571634,0,171.7525308,178.6621896,162.9173809,11.18774785,102.0701797,16.87536258,0,194.8626877,4.526096017,212.5892671,147.2881183,627.3519076,231.8904572,221.3264832,196.6852631,120.3415017,166.2710738,264.9848188,231.8923182,123.9140819,133.0790855,166.3010288,189.2259825,179.0802859,167.501986,269.3165033,192.3755475,112.2027783,127.7569649,18.96376499,76.54077287,130.4902494,101.7402458,57.9588,144.6637129,220.0439144,246.4860212,227.7036586,127.1617571,65.5708915,358.5751094,211.5835944,72.40295688,43.26888613,22.96549249
jaccard_71410,34.76527935,108.628041,37.17860406,23.63736467,0,1.033248114,128.5292745,418.3737976,144.7517232,49.41654124,126.6832056,245.5021836,3550.691128,39.2320914,0,0,2034.225676,65.79964931,0,0,0,0,0,0,480.9301985,70.63905323,92.41126501,151.1707496,113.5099662,36.2521671,48.57063382,52.69998849,394.5084735,54.30660679,56.13590473,205.256881,116.6849871,127.990997,111.355453,132.4489133,56.80999572,58.25983553,55.3133034,83.77637959,6.796452802,74.29350631,50.22568332,101.79648,66.41579101,22.16129532,42.00819655,13.31638315,5.517653897,116.3982721,66.41998847,36.88491959,197.6524843,476.1903383
jaccard_71449,18.00541607,962.5656004,33.2609676,0,0,0,142.2426917,252.5598956,245.551543,65.2546443,329.7514577,472.4281426,0,809.1044988,282.7172601,0,0,0.1280549,0,0,0,0,1438.490826,0,508.591639,0.39403314,0,0,272.8591737,238.283049,446.100657,774.7588444,6.474372778,18.15694281,26.20770894,0,0,0,0,9.335578728,0,0,0,60.00674233,135.893519,92.5442361,1.558796077,207.3612682,46.9907935,675.8169441,0,0.343646237,0.880321789,1599.377802,1620.196881,0,132.7948411,0
jaccard_71460,1212.424983,1863.859535,1442.554659,704.6955187,0,0,1973.674597,890.7038995,1693.835635,1871.413979,420.2531546,578.5909363,0,1918.567137,6.394075791,2794.588926,1127.426136,2014.282165,588.3278546,182.4909644,1209.566487,1756.053328,868.0547746,430.130246,780.4834117,552.8149433,449.6437374,306.9959153,613.587552,538.2488563,368.3915994,1154.385321,1383.838834,1640.720315,514.4553572,724.1127527,367.9101025,860.0987278,362.2550551,460.9800176,627.4962947,628.0690936,541.349667,596.2778708,1034.662422,286.045776,86.29478067,497.005268,518.851359,1830.912651,1685.899717,1714.458718,2400.127669,1742.255903,2318.802899,746.138438,731.5613683,630.869598
jaccard_719,0,294.3524567,260.9266643,25.23454859,0,1629.479242,1687.132575,495.2408033,1443.642856,234.839392,356.6224091,973.5260673,0,488.7529303,0,86.14428947,1585.309861,98.70308372,24.90829119,0,666.2606739,0,0,6.605030063,210.3352084,97.64687188,121.5094559,107.5069548,399.9283488,272.9159283,457.4637372,372.3773169,586.4990199,192.5295444,367.0762737,529.5507299,151.1604299,251.5701247,158.4493797,238.4425015,210.4258525,334.5099304,216.0595982,251.1214878,120.0114009,165.7484139,77.11201356,155.7923175,473.456782,431.1921243,49.58944265,10.61398263,15.39062583,329.9201377,446.7275905,13.59262786,51.42865572,0
jaccard_71913,164.0588707,298.7122116,159.9792308,67.27565976,0,16.82022099,42.01181272,177.7238516,604.5797461,467.870729,422.5860593,459.2145344,1.091021504,215.7880724,123.1878037,690.5781411,32.80754382,1074.714016,827.2905472,112.1861157,1964.541747,52.09659697,181.0408532,77.59677233,634.2617967,187.7975829,252.3307516,592.5563589,209.0103,59.56757322,140.4233481,317.6358829,952.672999,273.9812357,139.2977748,855.9235813,648.1343691,1702.28873,612.0233291,714.7518113,494.1211818,299.6388328,750.9744821,179.8232494,51.15931016,659.9423973,576.1479319,442.7385008,1835.049524,209.6900151,550.7110432,119.047563,246.7344828,96.15926863,298.4221519,161.9876449,565.9887936,0
jaccard_71946,172.8858085,3.667279866,3.713631097,35.6582618,0,0,0,1.822249884,28.32833381,48.50952306,10.48706218,9.591809499,0,6.239955792,0,0,0,0.055745404,0,0,0,21.16214004,5.253252727,87.20694009,38.152181,41.8613046,36.9618714,40.54965479,1.317988595,1.33459521,5.746809818,0,0,26.86066095,15.03111514,5.106017334,15.48541703,6.122877806,64.70790841,12.86515216,0.317244831,5.006807591,1.787920586,2.56723949,0.871262372,26.58379298,3.078911837,7.704481276,22.30080026,0,80.11073516,43.84869958,13.53857411,0.121252078,0.107986369,59.37844546,0,97.4475023
jaccard_72000,210.0631875,0.541229499,0,28.00653222,0,17.91373417,0,3.944835122,3.950314399,3.966847678,19.09757477,18.36455365,0,0,0,0,0,0,0,0,0,0,69.98063476,177.8640238,53.2034405,0,0,0,39.51106198,0,2.381814289,0,0,55.60442134,38.88076995,12.55976629,120.6411906,54.2267478,195.4337994,77.2452457,17.41489481,0,4.638519946,10.50794331,4.873646827,40.0423282,6.157863074,11.60556263,154.6992822,0,261.0862963,168.3866559,65.75864033,0,0,119.9819104,0,0
jaccard_721,691.4322447,1348.274567,1167.376978,164.9017352,977.1734058,2114.881955,510.4949131,833.0886188,1727.335349,799.2683798,781.5571677,1275.213119,1564.463502,721.3031222,674.6928932,1395.089806,1594.541329,801.2046358,275.0981659,1132.069584,717.1995121,601.1975131,317.4892044,816.5776132,1281.316072,795.7610728,1294.200865,782.4287445,590.8991097,465.5579183,1037.993379,786.5994933,451.6549453,596.0604812,504.6158842,1031.333061,432.7211211,614.3311125,877.5841543,732.277881,722.3907469,1161.786942,408.6537347,397.0696263,462.0132726,1042.127219,867.6781044,927.2867405,1074.381743,888.9512101,865.1999976,389.2100113,139.0508139,887.9943986,617.7696952,539.3835338,576.6860181,537.7290393
jaccard_7219,0,18.1692401,0,0,0,0,0,0,15.72298055,18.16749239,22.26675204,2.91826264,0,47.35463312,0,0,0,0.315359081,14.76088928,3.405280386,0,0,0,0,0,0.266119397,0.543382643,0,1.376007133,0,1.493077614,4.323923954,192.4383975,9.425014936,13.95034696,6.561071944,1.644039587,31.818923,5.066233607,12.86219809,15.16286026,0,38.6828378,2.634827575,5.066745462,50.03498085,49.48014264,42.4382514,8.036057716,7.201393317,0,0,0,0.89339198,12.66637479,15.71605331,0,0
jaccard_72545,1.377965515,32.125772,19.13729019,0,0,0,0,0,15.55218878,5.166127208,17.4690994,0.747394625,0,31.9135667,2.842795469,220.4426957,3.261075132,93.99830373,11.78358651,0,0,0,0,0,0,20.96607957,23.59779562,36.65482566,13.57873706,3.257039754,52.14485652,52.65130128,84.78665369,56.50715951,27.24223431,0,0,0,0,0.431056059,81.65463283,8.49013506,22.98258147,12.634052,4.960328118,40.13666297,35.22331214,47.97360027,19.82539045,20.69660165,0,0,2.058633642,3.080224126,3.583139223,88.72408962,64.67463529,81.43682523
jaccard_72696,267.9686355,4.517695411,3.428064467,69.44664987,0,0,0.346395045,3.841604775,13.60559418,96.55280732,27.47775481,40.51097886,0,143.7750075,0,0,0,0,0,0,0,0,177.9517217,380.0560994,48.38540621,298.0518202,205.4761651,85.97034651,0,0.643099176,0,1.16782642,0,9.141957413,8.879409779,28.87373268,47.45437479,2.088856504,65.77120685,23.52179335,4.879742152,3.727084689,1.511680792,1.013265962,0.783264669,13.7849469,0,0,0,5.340598199,290.1649562,212.0191059,18.40558493,0.195639943,0,413.1310415,0,0.3060841
jaccard_72848,533.8903235,254.900158,309.7190411,125.2723753,56.72620296,73.65720642,743.1650061,424.0909611,56.77661376,66.28251721,243.5792102,358.0153005,0,548.184709,57.61398818,126.6016859,8.360065774,277.5071239,17.62572336,204.0105281,0,1362.390678,790.091665,263.6526595,176.1317182,402.7552791,476.2686461,442.4445,589.0232674,391.2147639,448.7962863,343.8308753,221.4292418,266.754288,158.4590265,48.88573056,95.28807539,49.03432833,158.8268709,100.2714868,325.4287336,304.0585975,19.71013312,130.0826001,137.3772056,240.145064,267.2443916,195.3290844,161.5104994,384.0559657,856.7077872,334.9260559,528.8238689,2191.641533,1239.30183,96.94398782,169.9236206,173.8243755
jaccard_7296,121.7586704,136.95968,87.27413514,37.91314863,0,0,85.78812651,240.8463269,179.9147789,561.23962,350.9221058,240.0103228,0.656062765,20.92866924,34.77389353,9.073536306,2.515219885,244.6759492,107.215875,0,0,124.7069098,29.66616602,9.406677054,304.2602644,112.0631339,123.1254917,280.217504,188.8195612,83.0158454,77.50749359,90.74893245,103.5066007,61.52486294,42.14703258,194.6239578,165.7772511,183.9927925,323.4525173,118.3508248,188.7386085,191.865131,51.66724344,81.53619928,55.79182816,81.92138722,73.49942995,76.93990807,243.3974909,77.1450428,179.8559514,31.85840583,21.03113065,244.1432218,75.48750975,95.77363322,79.92168441,0.667695977
jaccard_72972,0,1.170010829,6.94258766,0,0,0,0,5.888246541,0,0,9.86083926,16.73852546,0,0.859826672,8.104908978,4.758530893,5.949330694,5.812688093,8.492489109,17.64588104,1.28921338,5.172481892,0,0,0,0.825462943,1.606175167,0.796100545,0,2.334211824,19.28802551,8.085734995,5.395310648,8.426977253,34.61497425,22.41056338,24.74789983,27.75937198,13.05917287,33.66594773,0.812695091,0,0,0,0,15.68193664,9.604510142,23.2300886,0,5.216695595,0,0,0,44.04871556,60.43368021,0,1.947485516,1.895187389
jaccard_73068,0,0,0.973765542,2.419321993,0,0,1.027453396,0,141.4698422,152.3524065,77.51368583,97.63841483,0,0,0,0,3.356989107,71.27590499,12.15266752,0,0,0,0,0,141.4327757,18.21138993,18.39800646,29.74521128,2.958047421,0,0.802429413,0,49.85613262,34.3439073,30.24647938,146.687324,61.84929676,87.52079753,86.13828593,56.47525901,31.44738866,33.12279964,5.274146008,4.956152939,0.273653966,37.05307204,35.07916359,19.54947716,88.15694107,12.43877028,0,0,0,0,0.980539327,9.652946415,0,0
jaccard_73179,37.32157123,7.089484336,3.767465303,93.8800751,0,1387.242481,3.975181759,5.141888538,152.5638665,73.1541427,275.1806866,4.063421353,21.79033293,2.656567924,7.077580445,0,12.12220342,0.158964703,0,0,5.441369577,457.9307861,18.33975256,58.52663996,682.804241,16.56846448,16.68288812,33.40389085,3.814861156,13.90868287,57.95200559,45.10226174,24.11145724,494.4575232,210.7020835,0,33.0451957,7.670888782,26.01054802,4.894418585,13.40666661,142.3899663,5.038392355,14.60966463,2.117515518,170.3686001,38.42969846,373.1388481,903.8160853,100.0248699,104.7560534,36.0868048,18.45718866,1.933507549,8.5357639,3.112243068,9.589687301,1.654965064
jaccard_7326,1735.386808,1062.576842,1564.946135,2361.818075,41.01763188,2087.834146,819.3902709,2203.796292,1959.172927,2038.189544,3352.904866,1693.963681,1043.225946,1253.182204,734.4484721,1837.360408,478.832608,1817.470115,3331.389135,5406.072725,1368.228208,1126.846903,641.1452186,272.4460528,2410.593227,1104.115032,1226.502214,1641.076409,1189.087203,3056.482135,1407.357403,2312.184739,988.1336973,2203.79108,1684.593192,1208.912485,2813.561524,872.5779094,1916.740487,1138.318862,3295.618405,1342.969074,989.2273785,3815.940054,1720.788251,1579.286406,822.494984,1963.956824,2235.28762,2477.244881,666.240199,937.1209665,871.6886277,1797.3896,2298.42321,694.0032198,1175.850907,2459.380088
jaccard_73487,0,1.433178046,1.920243302,14.90710203,0,0,0.142215977,3.237485376,13.61111077,105.1809029,39.21730534,26.27350015,0,0,0,0,0,0.025592023,0,0,0,0.047576098,33.21366061,127.2974855,32.60094999,68.99829479,60.09980258,67.32078714,0.818882113,0.579528453,0,0,0,0,1.092074291,23.44489708,50.58340964,6.08800697,183.1678037,16.85038099,6.658494954,4.71939768,0.434466558,2.232032096,1.813617951,6.56741402,2.162008352,4.482148326,0,2.096957441,1.543367269,0,0,0,0.456645805,38.55723357,0,0
jaccard_73820,0,120.8182902,185.2168472,2.534527802,0,0,848.6239019,251.1590642,20.07963347,629.7739328,41.6900608,63.8984338,0,163.5906887,333.4348877,385.2701274,25.32128926,802.1853438,960.2442738,426.7001464,3601.266639,1974.96661,0,2.164673718,0,164.3374269,109.842247,4.776603272,143.0034053,205.4815726,273.8131857,97.77095168,39.17267563,59.20235448,45.4179426,43.08025315,3.239725068,11.12723963,5.186213165,12.21480093,349.2500179,237.8330216,218.4491088,325.7803091,201.8595442,24.30804865,97.20861922,58.88888307,13.40941443,91.90762576,0,0.34750743,0,118.4185555,453.8251027,623.8432703,857.2890637,148.3287549
jaccard_73888,539.6057881,859.5234339,1514.675703,214.4838595,0,0,1904.774294,1031.88683,539.5068505,458.4257601,1277.579148,1758.972634,498.089537,259.2149168,1325.552256,3.262992613,4.923584023,87.85933888,752.6290738,0,0,221.8128275,1115.116258,675.1376808,905.8560054,446.128731,487.3496158,527.3450321,2462.285269,737.0668136,1987.591324,1640.418568,213.7495131,375.2523765,160.143249,425.5058284,528.1267288,259.2393941,744.2534343,445.5426395,650.5031318,1377.758054,784.7949636,586.6176701,284.6805162,356.3277147,98.38455789,920.4124276,541.2093249,2147.619592,1105.606294,598.5605127,276.4987173,981.7239121,1388.28894,221.2133553,1185.309182,0
jaccard_741,183.9683816,125.5181803,51.02155105,101.4104979,0,0,2.320456341,0,148.6005225,154.5345878,165.5123147,213.0887067,62.00902412,6.280473081,0,0,2.426113866,0,0,0,0,600.6791463,2544.996225,589.8579021,146.743185,934.223069,744.4893473,197.9059804,8.016737212,14.61419577,268.9379003,42.96698557,22.51955749,599.0772003,225.908031,173.2883697,462.1538239,141.6255709,1090.314881,223.012995,85.22698087,9.97417638,17.29361241,28.14301338,12.36069848,195.6386911,2.385259214,63.57829962,96.16828647,71.38772505,1272.998401,405.3531477,262.0998649,0.386968384,3.321754604,64.31217258,0,0
jaccard_7411,63.1316539,61.4826072,152.411749,81.29077672,0,0,23.48660502,363.6376225,220.7564327,322.0963189,206.8010419,478.7274774,0,12.70099727,0,1.88391649,11.96742597,259.1236448,0.949268516,0,3555.740647,5.219348317,43.12509528,576.3246462,165.3157397,125.338721,147.347538,137.3497235,15.61222585,152.0093322,137.3112392,115.8272237,19.78959226,167.9557079,88.08340344,82.50344593,166.8968375,96.09953591,681.5954381,112.5542658,109.6632243,239.1464253,76.63024217,99.29337088,99.52706458,66.11377217,20.84083062,115.4534944,134.8545721,121.6029394,581.1869314,157.5926046,61.50867542,98.114757,105.7853078,126.2129185,98.63415998,41.49856006
jaccard_7443,0,24.31025114,37.52609786,1.275951019,0,0,100.7968518,98.87690182,62.00304531,80.88994916,69.40529045,47.64572705,0,14.12338868,0,14.97713609,10.04411141,302.7802177,0.841684751,0,0,2.44392806,0,0,0,25.54341242,46.23642913,32.88691353,21.03250447,28.77075982,63.040163,15.96395221,34.961613,29.58155215,20.48663115,19.34204009,68.29340444,57.9973984,101.8312955,53.84637336,75.26668577,111.6930609,20.41384333,31.72232217,14.77469937,90.11891566,24.68743287,60.43429992,52.92386625,32.08671787,0,0,0,13.09232729,15.11333315,23.31588765,64.22807233,0
jaccard_74434,90.84550834,8.597058309,22.56033795,19.54512432,0,0,9.351644403,0,38.00920691,4.543843704,4.166743586,26.20744064,0,0,0,0,0,7.524126789,0,0,0,0,0,0,0,78.09338988,68.64563007,67.86561805,19.98121767,11.45885804,0,0,351.678762,208.1837587,236.7259645,963.904973,61.58422835,1008.919135,102.6728764,807.088646,22.45018185,18.76958646,69.79093891,0,35.33139093,830.216436,974.6216027,624.8012899,22.62140374,0,24.25122913,71.09744817,21.72794235,84.1075784,15.95518993,174.3563446,46.37679025,0
jaccard_74443,322.966072,21.63020985,21.12971396,292.6774373,0,7.911723953,0,0.952201581,64.73141546,72.86442268,80.33687478,68.13851459,277.6018449,18.4070844,0,0,0,0,0,0,1.182077122,507.3636137,195.0586535,44.8521091,202.3573655,84.18719103,89.5876919,138.6724614,1.589525482,18.46980982,56.23017928,5.993402808,51.44703129,351.955563,118.4074572,6.169709757,156.9677205,12.14156155,96.97698052,30.05641724,9.533342252,24.11691528,4.458754297,6.792281849,5.995997113,34.94552224,6.520645907,10.19808938,97.3581031,29.54135197,179.5019192,190.8733478,106.343765,0.564259478,1.650321445,146.3104776,12.39998134,0
jaccard_74540,0,13.32101186,59.30093342,5.61132667,0,0,42.89010405,23.10123836,4.256443871,5.903418985,18.66310011,56.01194666,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9561124,2.539997938,8.884005038,63.43758522,15.90846621,19.0347975,31.24139479,0,8.146694289,11.04772829,0,2.561643077,28.71204733,5.930803062,1.868467428,44.02561643,11.22094843,7.735414146,0,3.570229653,28.6814816,3.827508972,41.56410802,0,12.92848564,5.548469107,5.993829708,0,140.3475888,24.16044061,0,0,592.8668964
